Width (nm), Thickness (nm), Capacitance (F)
70, 88, 0.000000000051
70, 89, 0.000000000051
70, 90, 0.000000000051
70, 90, 0.000000000051
70, 91, 0.000000000051
70, 92, 0.000000000051
70, 93, 0.000000000051
70, 94, 0.000000000051
70, 95, 0.000000000051
70, 96, 0.000000000051
70, 97, 0.000000000051
70, 98, 0.000000000051
70, 99, 0.000000000051
70, 100, 0.000000000051
70, 10, 0.000000000050
70, 10, 0.000000000050
70, 11, 0.000000000050
70, 12, 0.000000000050
70, 13, 0.000000000050
70, 14, 0.000000000050
70, 15, 0.000000000050
70, 16, 0.000000000050
70, 17, 0.000000000050
70, 18, 0.000000000050
70, 19, 0.000000000050
70, 20, 0.000000000050
70, 20, 0.000000000050
70, 21, 0.000000000050
70, 22, 0.000000000050
70, 23, 0.000000000050
70, 24, 0.000000000050
70, 25, 0.000000000051
70, 26, 0.000000000051
70, 27, 0.000000000051
70, 28, 0.000000000051
70, 29, 0.000000000051
70, 30, 0.000000000051
70, 30, 0.000000000051
70, 31, 0.000000000051
70, 32, 0.000000000051
70, 33, 0.000000000051
70, 34, 0.000000000051
70, 35, 0.000000000051
70, 36, 0.000000000051
70, 37, 0.000000000051
70, 38, 0.000000000051
70, 39, 0.000000000051
70, 40, 0.000000000051
70, 40, 0.000000000051
70, 41, 0.000000000051
70, 42, 0.000000000051
70, 43, 0.000000000051
70, 44, 0.000000000051
70, 45, 0.000000000051
70, 46, 0.000000000051
70, 47, 0.000000000051
70, 48, 0.000000000051
70, 49, 0.000000000051
70, 50, 0.000000000051
70, 50, 0.000000000051
70, 51, 0.000000000051
70, 52, 0.000000000051
70, 53, 0.000000000051
70, 54, 0.000000000051
70, 55, 0.000000000051
70, 56, 0.000000000051
70, 57, 0.000000000051
70, 58, 0.000000000051
70, 59, 0.000000000051
70, 60, 0.000000000051
70, 60, 0.000000000051
70, 61, 0.000000000051
70, 62, 0.000000000051
70, 63, 0.000000000051
70, 64, 0.000000000051
70, 65, 0.000000000051
70, 66, 0.000000000051
70, 67, 0.000000000051
70, 68, 0.000000000051
70, 69, 0.000000000051
70, 70, 0.000000000051
70, 70, 0.000000000051
70, 71, 0.000000000051
70, 72, 0.000000000051
70, 73, 0.000000000051
70, 74, 0.000000000051
70, 75, 0.000000000051
70, 76, 0.000000000051
70, 77, 0.000000000051
70, 78, 0.000000000051
70, 79, 0.000000000051
70, 80, 0.000000000051
70, 80, 0.000000000051
70, 81, 0.000000000051
70, 82, 0.000000000051
70, 83, 0.000000000051
70, 84, 0.000000000051
70, 85, 0.000000000051
70, 86, 0.000000000051
70, 87, 0.000000000051
70, 88, 0.000000000051
70, 89, 0.000000000051
70, 90, 0.000000000051
70, 90, 0.000000000051
70, 91, 0.000000000051
70, 92, 0.000000000051
70, 93, 0.000000000051
70, 94, 0.000000000051
70, 95, 0.000000000051
70, 96, 0.000000000051
70, 97, 0.000000000051
70, 98, 0.000000000051
70, 99, 0.000000000051
70, 100, 0.000000000051
71, 10, 0.000000000050
71, 10, 0.000000000050
71, 11, 0.000000000050
71, 12, 0.000000000050
71, 13, 0.000000000051
71, 14, 0.000000000051
71, 15, 0.000000000051
71, 16, 0.000000000051
71, 17, 0.000000000051
71, 18, 0.000000000051
71, 19, 0.000000000051
71, 20, 0.000000000051
71, 20, 0.000000000051
71, 21, 0.000000000051
71, 22, 0.000000000051
71, 23, 0.000000000051
71, 24, 0.000000000051
71, 25, 0.000000000051
71, 26, 0.000000000051
71, 27, 0.000000000051
71, 28, 0.000000000051
71, 29, 0.000000000051
71, 30, 0.000000000051
71, 30, 0.000000000051
71, 31, 0.000000000051
71, 32, 0.000000000051
71, 33, 0.000000000051
71, 34, 0.000000000051
71, 35, 0.000000000051
71, 36, 0.000000000051
71, 37, 0.000000000051
71, 38, 0.000000000051
71, 39, 0.000000000051
71, 40, 0.000000000051
71, 40, 0.000000000051
71, 41, 0.000000000051
71, 42, 0.000000000051
71, 43, 0.000000000051
71, 44, 0.000000000051
71, 45, 0.000000000051
71, 46, 0.000000000051
71, 47, 0.000000000051
71, 48, 0.000000000051
71, 49, 0.000000000051
71, 50, 0.000000000052
71, 50, 0.000000000052
71, 51, 0.000000000052
71, 52, 0.000000000052
71, 53, 0.000000000052
71, 54, 0.000000000052
71, 55, 0.000000000052
71, 56, 0.000000000052
71, 57, 0.000000000052
71, 58, 0.000000000052
71, 59, 0.000000000052
71, 60, 0.000000000052
71, 60, 0.000000000052
71, 61, 0.000000000052
71, 62, 0.000000000052
71, 63, 0.000000000052
71, 64, 0.000000000052
71, 65, 0.000000000052
71, 66, 0.000000000052
71, 67, 0.000000000052
71, 68, 0.000000000052
71, 69, 0.000000000052
71, 70, 0.000000000052
71, 70, 0.000000000052
71, 71, 0.000000000052
71, 72, 0.000000000052
71, 73, 0.000000000052
71, 74, 0.000000000052
71, 75, 0.000000000052
71, 76, 0.000000000052
71, 77, 0.000000000052
71, 78, 0.000000000052
71, 79, 0.000000000052
71, 80, 0.000000000052
71, 80, 0.000000000052
71, 81, 0.000000000052
71, 82, 0.000000000052
71, 83, 0.000000000052
71, 84, 0.000000000052
71, 85, 0.000000000052
71, 86, 0.000000000052
71, 87, 0.000000000052
71, 88, 0.000000000052
71, 89, 0.000000000052
71, 90, 0.000000000052
71, 90, 0.000000000052
71, 91, 0.000000000052
71, 92, 0.000000000052
71, 93, 0.000000000052
71, 94, 0.000000000052
71, 95, 0.000000000052
71, 96, 0.000000000052
71, 97, 0.000000000052
71, 98, 0.000000000052
71, 99, 0.000000000052
71, 100, 0.000000000052
72, 10, 0.000000000051
72, 10, 0.000000000051
72, 11, 0.000000000051
72, 12, 0.000000000051
72, 13, 0.000000000051
72, 14, 0.000000000051
72, 15, 0.000000000051
72, 16, 0.000000000051
72, 17, 0.000000000051
72, 18, 0.000000000051
72, 19, 0.000000000051
72, 20, 0.000000000051
72, 20, 0.000000000051
72, 21, 0.000000000051
72, 22, 0.000000000051
72, 23, 0.000000000051
72, 24, 0.000000000051
72, 25, 0.000000000052
72, 26, 0.000000000052
72, 27, 0.000000000052
72, 28, 0.000000000052
72, 29, 0.000000000052
72, 30, 0.000000000052
72, 30, 0.000000000052
72, 31, 0.000000000052
72, 32, 0.000000000052
72, 33, 0.000000000052
72, 34, 0.000000000052
72, 35, 0.000000000052
72, 36, 0.000000000052
72, 37, 0.000000000052
72, 38, 0.000000000052
72, 39, 0.000000000052
72, 40, 0.000000000052
72, 40, 0.000000000052
72, 41, 0.000000000052
72, 42, 0.000000000052
72, 43, 0.000000000052
72, 44, 0.000000000052
72, 45, 0.000000000052
72, 46, 0.000000000052
72, 47, 0.000000000052
72, 48, 0.000000000052
72, 49, 0.000000000052
72, 50, 0.000000000052
72, 50, 0.000000000052
72, 51, 0.000000000052
72, 52, 0.000000000052
72, 53, 0.000000000052
72, 54, 0.000000000052
72, 55, 0.000000000052
72, 56, 0.000000000052
72, 57, 0.000000000052
72, 58, 0.000000000052
72, 59, 0.000000000052
72, 60, 0.000000000052
72, 60, 0.000000000052
72, 61, 0.000000000052
72, 62, 0.000000000052
72, 63, 0.000000000052
72, 64, 0.000000000052
72, 65, 0.000000000052
72, 66, 0.000000000052
72, 67, 0.000000000052
72, 68, 0.000000000052
72, 69, 0.000000000052
72, 70, 0.000000000052
72, 70, 0.000000000052
72, 71, 0.000000000052
72, 72, 0.000000000052
72, 73, 0.000000000052
72, 74, 0.000000000052
72, 75, 0.000000000052
72, 76, 0.000000000052
72, 77, 0.000000000052
72, 78, 0.000000000052
72, 79, 0.000000000052
72, 80, 0.000000000052
72, 80, 0.000000000052
72, 81, 0.000000000052
72, 82, 0.000000000052
72, 83, 0.000000000052
72, 84, 0.000000000052
72, 85, 0.000000000052
72, 86, 0.000000000052
72, 87, 0.000000000052
72, 88, 0.000000000052
72, 89, 0.000000000052
72, 90, 0.000000000052
72, 90, 0.000000000052
72, 91, 0.000000000052
72, 92, 0.000000000052
72, 93, 0.000000000052
72, 94, 0.000000000052
72, 95, 0.000000000052
72, 96, 0.000000000052
72, 97, 0.000000000052
72, 98, 0.000000000052
72, 99, 0.000000000052
72, 100, 0.000000000052
73, 10, 0.000000000051
73, 10, 0.000000000051
73, 11, 0.000000000051
73, 12, 0.000000000052
73, 13, 0.000000000052
73, 14, 0.000000000052
73, 15, 0.000000000052
73, 16, 0.000000000052
73, 17, 0.000000000052
73, 18, 0.000000000052
73, 19, 0.000000000052
73, 20, 0.000000000052
73, 20, 0.000000000052
73, 21, 0.000000000052
73, 22, 0.000000000052
73, 23, 0.000000000052
73, 24, 0.000000000052
73, 25, 0.000000000052
73, 26, 0.000000000052
73, 27, 0.000000000052
73, 28, 0.000000000052
73, 29, 0.000000000052
73, 30, 0.000000000052
73, 30, 0.000000000052
73, 31, 0.000000000052
73, 32, 0.000000000052
73, 33, 0.000000000052
73, 34, 0.000000000052
73, 35, 0.000000000052
73, 36, 0.000000000052
73, 37, 0.000000000052
73, 38, 0.000000000052
73, 39, 0.000000000052
73, 40, 0.000000000052
73, 40, 0.000000000052
73, 41, 0.000000000052
73, 42, 0.000000000052
73, 43, 0.000000000052
73, 44, 0.000000000052
73, 45, 0.000000000052
73, 46, 0.000000000052
73, 47, 0.000000000052
73, 48, 0.000000000052
73, 49, 0.000000000053
73, 50, 0.000000000053
73, 50, 0.000000000053
73, 51, 0.000000000053
73, 52, 0.000000000053
73, 53, 0.000000000053
73, 54, 0.000000000053
73, 55, 0.000000000053
73, 56, 0.000000000053
73, 57, 0.000000000053
73, 58, 0.000000000053
73, 59, 0.000000000053
73, 60, 0.000000000053
73, 60, 0.000000000053
73, 61, 0.000000000053
73, 62, 0.000000000053
73, 63, 0.000000000053
73, 64, 0.000000000053
73, 65, 0.000000000053
73, 66, 0.000000000053
73, 67, 0.000000000053
73, 68, 0.000000000053
73, 69, 0.000000000053
73, 70, 0.000000000053
73, 70, 0.000000000053
73, 71, 0.000000000053
73, 72, 0.000000000053
73, 73, 0.000000000053
73, 74, 0.000000000053
73, 75, 0.000000000053
73, 76, 0.000000000053
73, 77, 0.000000000053
73, 78, 0.000000000053
73, 79, 0.000000000053
73, 80, 0.000000000053
73, 80, 0.000000000053
73, 81, 0.000000000053
73, 82, 0.000000000053
73, 83, 0.000000000053
73, 84, 0.000000000053
73, 85, 0.000000000053
73, 86, 0.000000000053
73, 87, 0.000000000053
73, 88, 0.000000000053
73, 89, 0.000000000053
73, 90, 0.000000000053
73, 90, 0.000000000053
73, 91, 0.000000000053
73, 92, 0.000000000053
73, 93, 0.000000000053
73, 94, 0.000000000053
73, 95, 0.000000000053
73, 96, 0.000000000053
73, 97, 0.000000000053
73, 98, 0.000000000053
73, 99, 0.000000000053
73, 100, 0.000000000053
74, 10, 0.000000000052
74, 10, 0.000000000052
74, 11, 0.000000000052
74, 12, 0.000000000052
74, 13, 0.000000000052
74, 14, 0.000000000052
74, 15, 0.000000000052
74, 16, 0.000000000052
74, 17, 0.000000000052
74, 18, 0.000000000052
74, 19, 0.000000000052
74, 20, 0.000000000052
74, 20, 0.000000000052
74, 21, 0.000000000052
74, 22, 0.000000000052
74, 23, 0.000000000052
74, 24, 0.000000000052
74, 25, 0.000000000053
74, 26, 0.000000000053
74, 27, 0.000000000053
74, 28, 0.000000000053
74, 29, 0.000000000053
74, 30, 0.000000000053
74, 30, 0.000000000053
74, 31, 0.000000000053
74, 32, 0.000000000053
74, 33, 0.000000000053
74, 34, 0.000000000053
74, 35, 0.000000000053
74, 36, 0.000000000053
74, 37, 0.000000000053
74, 38, 0.000000000053
74, 39, 0.000000000053
74, 40, 0.000000000053
74, 40, 0.000000000053
74, 41, 0.000000000053
74, 42, 0.000000000053
74, 43, 0.000000000053
74, 44, 0.000000000053
74, 45, 0.000000000053
74, 46, 0.000000000053
74, 47, 0.000000000053
74, 48, 0.000000000053
74, 49, 0.000000000053
74, 50, 0.000000000053
74, 50, 0.000000000053
74, 51, 0.000000000053
74, 52, 0.000000000053
74, 53, 0.000000000053
74, 54, 0.000000000053
74, 55, 0.000000000053
74, 56, 0.000000000053
74, 57, 0.000000000053
74, 58, 0.000000000053
74, 59, 0.000000000053
74, 60, 0.000000000053
74, 60, 0.000000000053
74, 61, 0.000000000053
74, 62, 0.000000000053
74, 63, 0.000000000053
74, 64, 0.000000000053
74, 65, 0.000000000053
74, 66, 0.000000000053
74, 67, 0.000000000053
74, 68, 0.000000000053
74, 69, 0.000000000053
74, 70, 0.000000000053
74, 70, 0.000000000053
74, 71, 0.000000000053
74, 72, 0.000000000053
74, 73, 0.000000000053
74, 74, 0.000000000053
74, 75, 0.000000000053
74, 76, 0.000000000053
74, 77, 0.000000000053
74, 78, 0.000000000053
74, 79, 0.000000000053
74, 80, 0.000000000053
74, 80, 0.000000000053
74, 81, 0.000000000053
74, 82, 0.000000000053
74, 83, 0.000000000053
74, 84, 0.000000000053
74, 85, 0.000000000053
74, 86, 0.000000000053
74, 87, 0.000000000053
74, 88, 0.000000000053
74, 89, 0.000000000053
74, 90, 0.000000000053
74, 90, 0.000000000053
74, 91, 0.000000000053
74, 92, 0.000000000053
74, 93, 0.000000000053
74, 94, 0.000000000053
74, 95, 0.000000000053
74, 96, 0.000000000053
74, 97, 0.000000000053
74, 98, 0.000000000053
74, 99, 0.000000000053
74, 100, 0.000000000053
75, 10, 0.000000000052
75, 10, 0.000000000052
75, 11, 0.000000000052
75, 12, 0.000000000053
75, 13, 0.000000000053
75, 14, 0.000000000053
75, 15, 0.000000000053
75, 16, 0.000000000053
75, 17, 0.000000000053
75, 18, 0.000000000053
75, 19, 0.000000000053
75, 20, 0.000000000053
75, 20, 0.000000000053
75, 21, 0.000000000053
75, 22, 0.000000000053
75, 23, 0.000000000053
75, 24, 0.000000000053
75, 25, 0.000000000053
75, 26, 0.000000000053
75, 27, 0.000000000053
75, 28, 0.000000000053
75, 29, 0.000000000053
75, 30, 0.000000000053
75, 30, 0.000000000053
75, 31, 0.000000000053
75, 32, 0.000000000053
75, 33, 0.000000000053
75, 34, 0.000000000053
75, 35, 0.000000000053
75, 36, 0.000000000053
75, 37, 0.000000000053
75, 38, 0.000000000053
75, 39, 0.000000000053
75, 40, 0.000000000053
75, 40, 0.000000000053
75, 41, 0.000000000053
75, 42, 0.000000000053
75, 43, 0.000000000053
75, 44, 0.000000000053
75, 45, 0.000000000053
75, 46, 0.000000000053
75, 47, 0.000000000053
75, 48, 0.000000000054
75, 49, 0.000000000054
75, 50, 0.000000000054
75, 50, 0.000000000054
75, 51, 0.000000000054
75, 52, 0.000000000054
75, 53, 0.000000000054
75, 54, 0.000000000054
75, 55, 0.000000000054
75, 56, 0.000000000054
75, 57, 0.000000000054
75, 58, 0.000000000054
75, 59, 0.000000000054
75, 60, 0.000000000054
75, 60, 0.000000000054
75, 61, 0.000000000054
75, 62, 0.000000000054
75, 63, 0.000000000054
75, 64, 0.000000000054
75, 65, 0.000000000054
75, 66, 0.000000000054
75, 67, 0.000000000054
75, 68, 0.000000000054
75, 69, 0.000000000054
75, 70, 0.000000000054
75, 70, 0.000000000054
75, 71, 0.000000000054
75, 72, 0.000000000054
75, 73, 0.000000000054
75, 74, 0.000000000054
75, 75, 0.000000000054
75, 76, 0.000000000054
75, 77, 0.000000000054
75, 78, 0.000000000054
75, 79, 0.000000000054
75, 80, 0.000000000054
75, 80, 0.000000000054
75, 81, 0.000000000054
75, 82, 0.000000000054
75, 83, 0.000000000054
75, 84, 0.000000000054
75, 85, 0.000000000054
75, 86, 0.000000000054
75, 87, 0.000000000054
75, 88, 0.000000000054
75, 89, 0.000000000054
75, 90, 0.000000000054
75, 90, 0.000000000054
75, 91, 0.000000000054
75, 92, 0.000000000054
75, 93, 0.000000000054
75, 94, 0.000000000054
75, 95, 0.000000000054
75, 96, 0.000000000054
75, 97, 0.000000000054
75, 98, 0.000000000054
75, 99, 0.000000000054
75, 100, 0.000000000054
76, 10, 0.000000000053
76, 10, 0.000000000053
76, 11, 0.000000000053
76, 12, 0.000000000053
76, 13, 0.000000000053
76, 14, 0.000000000053
76, 15, 0.000000000053
76, 16, 0.000000000053
76, 17, 0.000000000053
76, 18, 0.000000000053
76, 19, 0.000000000053
76, 20, 0.000000000053
76, 20, 0.000000000053
76, 21, 0.000000000053
76, 22, 0.000000000053
76, 23, 0.000000000053
76, 24, 0.000000000054
76, 25, 0.000000000054
76, 26, 0.000000000054
76, 27, 0.000000000054
76, 28, 0.000000000054
76, 29, 0.000000000054
76, 30, 0.000000000054
76, 30, 0.000000000054
76, 31, 0.000000000054
76, 32, 0.000000000054
76, 33, 0.000000000054
76, 34, 0.000000000054
76, 35, 0.000000000054
76, 36, 0.000000000054
76, 37, 0.000000000054
76, 38, 0.000000000054
76, 39, 0.000000000054
76, 40, 0.000000000054
76, 40, 0.000000000054
76, 41, 0.000000000054
76, 42, 0.000000000054
76, 43, 0.000000000054
76, 44, 0.000000000054
76, 45, 0.000000000054
76, 46, 0.000000000054
76, 47, 0.000000000054
76, 48, 0.000000000054
76, 49, 0.000000000054
76, 50, 0.000000000054
76, 50, 0.000000000054
76, 51, 0.000000000054
76, 52, 0.000000000054
76, 53, 0.000000000054
76, 54, 0.000000000054
76, 55, 0.000000000054
76, 56, 0.000000000054
76, 57, 0.000000000054
76, 58, 0.000000000054
76, 59, 0.000000000054
76, 60, 0.000000000054
76, 60, 0.000000000054
76, 61, 0.000000000054
76, 62, 0.000000000054
76, 63, 0.000000000054
76, 64, 0.000000000054
76, 65, 0.000000000054
76, 66, 0.000000000054
76, 67, 0.000000000054
76, 68, 0.000000000054
76, 69, 0.000000000054
76, 70, 0.000000000054
76, 70, 0.000000000054
76, 71, 0.000000000054
76, 72, 0.000000000054
76, 73, 0.000000000054
76, 74, 0.000000000054
76, 75, 0.000000000054
76, 76, 0.000000000054
76, 77, 0.000000000054
76, 78, 0.000000000054
76, 79, 0.000000000054
76, 80, 0.000000000054
76, 80, 0.000000000054
76, 81, 0.000000000054
76, 82, 0.000000000054
76, 83, 0.000000000054
76, 84, 0.000000000054
76, 85, 0.000000000054
76, 86, 0.000000000054
76, 87, 0.000000000054
76, 88, 0.000000000054
76, 89, 0.000000000054
76, 90, 0.000000000054
76, 90, 0.000000000054
76, 91, 0.000000000054
76, 92, 0.000000000054
76, 93, 0.000000000054
76, 94, 0.000000000054
76, 95, 0.000000000054
76, 96, 0.000000000054
76, 97, 0.000000000054
76, 98, 0.000000000054
76, 99, 0.000000000054
76, 100, 0.000000000054
77, 10, 0.000000000053
77, 10, 0.000000000053
77, 11, 0.000000000053
77, 12, 0.000000000054
77, 13, 0.000000000054
77, 14, 0.000000000054
77, 15, 0.000000000054
77, 16, 0.000000000054
77, 17, 0.000000000054
77, 18, 0.000000000054
77, 19, 0.000000000054
77, 20, 0.000000000054
77, 20, 0.000000000054
77, 21, 0.000000000054
77, 22, 0.000000000054
77, 23, 0.000000000054
77, 24, 0.000000000054
77, 25, 0.000000000054
77, 26, 0.000000000054
77, 27, 0.000000000054
77, 28, 0.000000000054
77, 29, 0.000000000054
77, 30, 0.000000000054
77, 30, 0.000000000054
77, 31, 0.000000000054
77, 32, 0.000000000054
77, 33, 0.000000000054
77, 34, 0.000000000054
77, 35, 0.000000000054
77, 36, 0.000000000054
77, 37, 0.000000000054
77, 38, 0.000000000054
77, 39, 0.000000000054
77, 40, 0.000000000054
77, 40, 0.000000000054
77, 41, 0.000000000054
77, 42, 0.000000000054
77, 43, 0.000000000054
77, 44, 0.000000000054
77, 45, 0.000000000054
77, 46, 0.000000000054
77, 47, 0.000000000054
77, 48, 0.000000000055
77, 49, 0.000000000055
77, 50, 0.000000000055
77, 50, 0.000000000055
77, 51, 0.000000000055
77, 52, 0.000000000055
77, 53, 0.000000000055
77, 54, 0.000000000055
77, 55, 0.000000000055
77, 56, 0.000000000055
77, 57, 0.000000000055
77, 58, 0.000000000055
77, 59, 0.000000000055
77, 60, 0.000000000055
77, 60, 0.000000000055
77, 61, 0.000000000055
77, 62, 0.000000000055
77, 63, 0.000000000055
77, 64, 0.000000000055
77, 65, 0.000000000055
77, 66, 0.000000000055
77, 67, 0.000000000055
77, 68, 0.000000000055
77, 69, 0.000000000055
77, 70, 0.000000000055
77, 70, 0.000000000055
77, 71, 0.000000000055
77, 72, 0.000000000055
77, 73, 0.000000000055
77, 74, 0.000000000055
77, 75, 0.000000000055
77, 76, 0.000000000055
77, 77, 0.000000000055
77, 78, 0.000000000055
77, 79, 0.000000000055
77, 80, 0.000000000055
77, 80, 0.000000000055
77, 81, 0.000000000055
77, 82, 0.000000000055
77, 83, 0.000000000055
77, 84, 0.000000000055
77, 85, 0.000000000055
77, 86, 0.000000000055
77, 87, 0.000000000055
77, 88, 0.000000000055
77, 89, 0.000000000055
77, 90, 0.000000000055
77, 90, 0.000000000055
77, 91, 0.000000000055
77, 92, 0.000000000055
77, 93, 0.000000000055
77, 94, 0.000000000055
77, 95, 0.000000000055
77, 96, 0.000000000055
77, 97, 0.000000000055
77, 98, 0.000000000055
77, 99, 0.000000000055
77, 100, 0.000000000055
78, 10, 0.000000000054
78, 10, 0.000000000054
78, 11, 0.000000000054
78, 12, 0.000000000054
78, 13, 0.000000000054
78, 14, 0.000000000054
78, 15, 0.000000000054
78, 16, 0.000000000054
78, 17, 0.000000000054
78, 18, 0.000000000054
78, 19, 0.000000000054
78, 20, 0.000000000054
78, 20, 0.000000000054
78, 21, 0.000000000054
78, 22, 0.000000000054
78, 23, 0.000000000054
78, 24, 0.000000000055
78, 25, 0.000000000055
78, 26, 0.000000000055
78, 27, 0.000000000055
78, 28, 0.000000000055
78, 29, 0.000000000055
78, 30, 0.000000000055
78, 30, 0.000000000055
78, 31, 0.000000000055
78, 32, 0.000000000055
78, 33, 0.000000000055
78, 34, 0.000000000055
78, 35, 0.000000000055
78, 36, 0.000000000055
78, 37, 0.000000000055
78, 38, 0.000000000055
78, 39, 0.000000000055
78, 40, 0.000000000055
78, 40, 0.000000000055
78, 41, 0.000000000055
78, 42, 0.000000000055
78, 43, 0.000000000055
78, 44, 0.000000000055
78, 45, 0.000000000055
78, 46, 0.000000000055
78, 47, 0.000000000055
78, 48, 0.000000000055
78, 49, 0.000000000055
78, 50, 0.000000000055
78, 50, 0.000000000055
78, 51, 0.000000000055
78, 52, 0.000000000055
78, 53, 0.000000000055
78, 54, 0.000000000055
78, 55, 0.000000000055
78, 56, 0.000000000055
78, 57, 0.000000000055
78, 58, 0.000000000055
78, 59, 0.000000000055
78, 60, 0.000000000055
78, 60, 0.000000000055
78, 61, 0.000000000055
78, 62, 0.000000000055
78, 63, 0.000000000055
78, 64, 0.000000000055
78, 65, 0.000000000055
78, 66, 0.000000000055
78, 67, 0.000000000055
78, 68, 0.000000000055
78, 69, 0.000000000055
78, 70, 0.000000000055
78, 70, 0.000000000055
78, 71, 0.000000000055
78, 72, 0.000000000055
78, 73, 0.000000000055
78, 74, 0.000000000055
78, 75, 0.000000000055
78, 76, 0.000000000055
78, 77, 0.000000000055
78, 78, 0.000000000055
78, 79, 0.000000000055
78, 80, 0.000000000055
78, 80, 0.000000000055
78, 81, 0.000000000055
78, 82, 0.000000000055
78, 83, 0.000000000055
78, 84, 0.000000000055
78, 85, 0.000000000055
78, 86, 0.000000000055
78, 87, 0.000000000055
78, 88, 0.000000000055
78, 89, 0.000000000055
78, 90, 0.000000000055
78, 90, 0.000000000055
78, 91, 0.000000000055
78, 92, 0.000000000055
78, 93, 0.000000000055
78, 94, 0.000000000055
78, 95, 0.000000000055
78, 96, 0.000000000055
78, 97, 0.000000000055
78, 98, 0.000000000055
78, 99, 0.000000000056
78, 100, 0.000000000056
79, 10, 0.000000000054
79, 10, 0.000000000054
79, 11, 0.000000000054
79, 12, 0.000000000055
79, 13, 0.000000000055
79, 14, 0.000000000055
79, 15, 0.000000000055
79, 16, 0.000000000055
79, 17, 0.000000000055
79, 18, 0.000000000055
79, 19, 0.000000000055
79, 20, 0.000000000055
79, 20, 0.000000000055
79, 21, 0.000000000055
79, 22, 0.000000000055
79, 23, 0.000000000055
79, 24, 0.000000000055
79, 25, 0.000000000055
79, 26, 0.000000000055
79, 27, 0.000000000055
79, 28, 0.000000000055
79, 29, 0.000000000055
79, 30, 0.000000000055
79, 30, 0.000000000055
79, 31, 0.000000000055
79, 32, 0.000000000055
79, 33, 0.000000000055
79, 34, 0.000000000055
79, 35, 0.000000000055
79, 36, 0.000000000055
79, 37, 0.000000000055
79, 38, 0.000000000055
79, 39, 0.000000000055
79, 40, 0.000000000055
79, 40, 0.000000000055
79, 41, 0.000000000055
79, 42, 0.000000000055
79, 43, 0.000000000055
79, 44, 0.000000000055
79, 45, 0.000000000055
79, 46, 0.000000000055
79, 47, 0.000000000056
79, 48, 0.000000000056
79, 49, 0.000000000056
79, 50, 0.000000000056
79, 50, 0.000000000056
79, 51, 0.000000000056
79, 52, 0.000000000056
79, 53, 0.000000000056
79, 54, 0.000000000056
79, 55, 0.000000000056
79, 56, 0.000000000056
79, 57, 0.000000000056
79, 58, 0.000000000056
79, 59, 0.000000000056
79, 60, 0.000000000056
79, 60, 0.000000000056
79, 61, 0.000000000056
79, 62, 0.000000000056
79, 63, 0.000000000056
79, 64, 0.000000000056
79, 65, 0.000000000056
79, 66, 0.000000000056
79, 67, 0.000000000056
79, 68, 0.000000000056
79, 69, 0.000000000056
79, 70, 0.000000000056
79, 70, 0.000000000056
79, 71, 0.000000000056
79, 72, 0.000000000056
79, 73, 0.000000000056
79, 74, 0.000000000056
79, 75, 0.000000000056
79, 76, 0.000000000056
79, 77, 0.000000000056
79, 78, 0.000000000056
79, 79, 0.000000000056
79, 80, 0.000000000056
79, 80, 0.000000000056
79, 81, 0.000000000056
79, 82, 0.000000000056
79, 83, 0.000000000056
79, 84, 0.000000000056
79, 85, 0.000000000056
79, 86, 0.000000000056
79, 87, 0.000000000056
79, 88, 0.000000000056
79, 89, 0.000000000056
79, 90, 0.000000000056
79, 90, 0.000000000056
79, 91, 0.000000000056
79, 92, 0.000000000056
79, 93, 0.000000000056
79, 94, 0.000000000056
79, 95, 0.000000000056
79, 96, 0.000000000056
79, 97, 0.000000000056
79, 98, 0.000000000056
79, 99, 0.000000000056
79, 100, 0.000000000056
80, 10, 0.000000000055
80, 10, 0.000000000055
80, 11, 0.000000000055
80, 12, 0.000000000055
80, 13, 0.000000000055
80, 14, 0.000000000055
80, 15, 0.000000000055
80, 16, 0.000000000055
80, 17, 0.000000000055
80, 18, 0.000000000055
80, 19, 0.000000000055
80, 20, 0.000000000055
80, 20, 0.000000000055
80, 21, 0.000000000055
80, 22, 0.000000000055
80, 23, 0.000000000056
80, 24, 0.000000000056
80, 25, 0.000000000056
80, 26, 0.000000000056
80, 27, 0.000000000056
80, 28, 0.000000000056
80, 29, 0.000000000056
80, 30, 0.000000000056
80, 30, 0.000000000056
80, 31, 0.000000000056
80, 32, 0.000000000056
80, 33, 0.000000000056
80, 34, 0.000000000056
80, 35, 0.000000000056
80, 36, 0.000000000056
80, 37, 0.000000000056
80, 38, 0.000000000056
80, 39, 0.000000000056
80, 40, 0.000000000056
80, 40, 0.000000000056
80, 41, 0.000000000056
80, 42, 0.000000000056
80, 43, 0.000000000056
80, 44, 0.000000000056
80, 45, 0.000000000056
80, 46, 0.000000000056
80, 47, 0.000000000056
80, 48, 0.000000000056
80, 49, 0.000000000056
80, 50, 0.000000000056
80, 50, 0.000000000056
80, 51, 0.000000000056
80, 52, 0.000000000056
80, 53, 0.000000000056
80, 54, 0.000000000056
80, 55, 0.000000000056
80, 56, 0.000000000056
80, 57, 0.000000000056
80, 58, 0.000000000056
80, 59, 0.000000000056
80, 60, 0.000000000056
80, 60, 0.000000000056
80, 61, 0.000000000056
80, 62, 0.000000000056
80, 63, 0.000000000056
80, 64, 0.000000000056
